Iteración,Función de evaluación
1,11528.39224401653
2,11674.537539171204
3,11676.53059979975
4,11686.84576772459
5,11690.558639580395
6,11681.5580133297
7,11633.277097366143
8,11595.45587070832
9,11589.468962653566
10,11590.77153319283
11,11636.677739936866
12,11568.134244969326
13,11589.958898628138
14,11585.79657813508
15,11692.410256206218
16,11736.18048426306
17,11706.24841588016
18,11705.013520361525
19,11705.181567983564
20,11701.831290471971
21,11582.194607144917
22,11586.457786655605
23,11534.94516723758
24,11723.880810670555
25,11526.193137284927
26,11596.740617467676
27,11605.74124371837
28,11628.200257299337
29,11546.909079068206
30,11577.050398963896
31,11609.58782611699
32,11619.723067928211
33,11666.389369717137
34,11666.462508854043
35,11705.462318821268
36,11728.308016099529
37,11808.786934193271
38,11675.108018520601
39,11837.370093299762
40,11689.455864045152
41,11685.538773870248
42,11651.452644325847
43,11747.870347780601
44,11681.13065968859
45,11621.84096735334
46,11625.758057528245
47,11594.99192995232
48,11552.270041318297
49,11671.906724645354
50,11561.02207127095
51,11499.85862696158
52,11529.439335157842
53,11532.497019829347
54,11520.922454754971
55,11467.248208662964
56,11470.598486174553
57,11523.798483753482
58,11513.66324194226
59,11513.910243543636
60,11525.484808618014
61,11541.313567463643
62,11590.266696450915
63,11458.23434453686
64,11395.187038294665
65,11437.175521858746
66,11428.174895608052
67,11397.650655239993
68,11420.2879434635
69,11434.38664778795
70,11459.467484850553
71,11481.49516208083
72,11422.698303408228
73,11400.239289827263
74,11377.279183217717
75,11442.90643436578
76,11324.079185638788
77,11253.163241912549
78,11305.104384345497
79,11268.560227203903
80,11253.35695989804
81,11243.989872181157
82,11350.086951239073
83,11253.984188339593
84,11251.569176709574
85,11233.284905462111
86,11296.360933037788
87,11229.544274661162
88,11180.59114567389
89,11210.0814128787
90,11228.954287068022
91,11078.1854321514
92,11158.160118817286
93,11063.748092787313
94,11060.397815275723
95,11198.252275851419
96,11064.560135768785
97,11112.312985136236
98,11072.163382480121
99,11077.178924114654
100,11134.827941345837
101,11070.851513741123
102,11088.66402530283
103,11039.570353558254
104,11047.622401122117
105,11042.920631069843
106,11020.892953839568
107,11012.644759436469
108,10998.077712801361
109,11007.93111919282
110,11137.763576426478
111,11014.159778855279
112,11012.757276254779
113,10901.506933158555
114,10981.48161982444
115,10931.180066427089
116,10978.93291579454
117,10999.725942193392
118,10987.442712918863
119,10983.52562274396
120,11066.612430801579
121,10971.008313860595
122,10948.162616582336
123,11086.01707715803
124,10955.895757769245
125,10934.071104110431
126,10938.35233239489
127,10994.17499059272
128,11043.01860992063
129,11124.007447826381
130,10995.655556024522
131,11001.642464079276
132,11121.431671213428
133,11152.411318995895
134,10953.253170050408
135,10946.167200933003
136,11057.269521981856
137,10956.92226480246
138,10966.289352519343
