Iteración,Función de evaluación
1,12848.347744402805
2,12839.598885649732
3,12846.446349154212
4,12828.848871436905
5,12827.433825720058
6,12873.8980114691
7,12779.765597313199
8,12762.097118440746
9,12756.03581712109
10,12760.060837746518
11,12716.677473076892
12,12704.987078384138
13,12706.199164654477
14,12757.17436121113
15,12700.906926971964
16,12687.07923630373
17,12647.983489611723
18,12639.38773718202
19,12639.760066384346
20,12654.750627092719
21,12667.983708269423
22,12701.699249684832
23,12668.241036486459
24,12655.007955309757
25,12645.199722649138
26,12613.19976036332
27,12610.437237148875
28,12616.498538468535
29,12597.91709347782
30,12606.518584267358
31,12649.292561129361
32,12615.816287528425
33,12610.170314561477
34,12652.859545797939
35,12728.852816429207
36,12675.399013000462
37,12769.915578239572
38,12634.398143919323
39,12673.60641081274
40,12724.576940399285
41,12715.386502708472
42,12609.280912607854
43,12536.976447880374
44,12522.065750741474
45,12614.16137230194
46,12500.79689414091
47,12468.096684057382
48,12398.477770871375
49,12390.005833133622
50,12327.721038657219
51,12336.369837441936
52,12327.721038657219
53,12342.631735796118
54,12446.178401827414
55,12298.217290506062
56,12394.960098564348
57,12494.148664104267
58,12495.75270200909
59,12505.69932066523
60,12504.095282760405
61,12477.916888072745
62,12556.170627593325
63,12558.772736499744
64,12542.215668399876
65,12531.677034949058
66,12545.504725617291
67,12546.4427727044
68,12617.983039070781
69,12680.267833547183
70,12725.065463400531
71,12730.47699067305
72,12774.891435963105
73,12789.947388714998
74,12789.947388714998
75,12772.810529184773
76,12775.46832189369
77,12782.376763750231
78,12776.626222853021
79,12848.340384362444
80,12757.64436638198
81,12780.461669886832
82,12772.747143725548
83,12720.644600422296
84,12768.443005333236
85,12691.161678839399
86,12652.778535276766
87,12654.972775783657
88,12639.183346358877
89,12654.972775783657
90,12616.452000931147
91,12602.009663945766
92,12602.431403344948
93,12563.469024511807
94,12596.92723771018
95,12596.57060635036
96,12593.608726291648
97,12592.159532411932
98,12587.467786293404
99,12585.273545786513
100,12666.036999164045
101,12586.236883917347
102,12611.875613170236
103,12623.766662075184
104,12674.55634917882
105,12604.852317420682
106,12604.479988218354
107,12637.180198301885
108,12532.12710061709
109,12528.188429666385
110,12486.112991502152
111,12491.863532399362
112,12414.668398524049
113,12352.815823110705
114,12355.946438753646
115,12456.036261410596
116,12301.823460911997
117,12336.68917105204
118,12486.123690686902
119,12264.291120504207
120,12284.746900625796
121,12323.597714005597
122,12349.236443258485
123,12354.466475200421
124,12311.777243963956
125,12312.066186506026
126,12299.698046334484
127,12353.821024176135
128,12395.756253720197
129,12415.160548170421
130,12394.902575481658
131,12467.877088577112
132,12497.70298033957
133,12484.42486277558
134,12464.564951281327
135,12463.940113838427
136,12489.32894616285
137,12461.79176349544
138,12472.565681735528
139,12512.829566771601
140,12490.820169448998
141,12369.065864641847
142,12396.077157042884
143,12478.332666978942
144,12457.109573053756
145,12453.871783558998
146,12532.519298248191
147,12530.541419723244
148,12522.800683340272
149,12550.88491108359
150,12560.969078560407
151,12571.44251166533
152,12555.9351042399
153,12585.418025822797
154,12532.535307214606
155,12625.2612060682
156,12528.180198884455
157,12555.191491285492
158,12605.981178389127
159,12519.980396987448
160,12518.609870752312
161,12517.82437657718
162,12517.399687873887
163,12389.16060475964
164,12290.429262463316
165,12299.02641784912
166,12235.08233652153
167,12276.08320560267
168,12281.720556810818
169,12290.897201378875
170,12343.779919987064
171,12270.441421257285
172,12323.89522468603
173,12331.635961069001
174,12213.867717652465
175,12153.537363447933
176,12153.485363457938
177,12205.502097681143
178,12242.546520399697
179,12191.67440701291
180,12163.590179269591
181,12157.839638372378
182,12142.245358637234
183,12144.232045732962
184,12272.471128847206
185,12199.57897167475
186,12229.582430692739
187,12102.2968161889
188,12068.58127477349
189,12068.748077012784
190,12205.828080149666
191,12037.535026472842
192,12155.566416920718
193,12030.133029026903
194,12062.13299131272
195,12030.757866469803
196,12036.80992256998
197,12030.695285180385
198,12014.912736044766
199,12010.777354922222
200,12045.988449220265
201,11927.405586385674
202,11926.352021323808
203,11983.775617737918
204,11926.361205878917
205,11929.123729093362
206,11944.043871642789
207,11935.85910924691
208,11963.396291914323
209,11948.087084574876
210,11934.75940744628
211,11967.216934613993
212,11957.890896653273
213,11971.226300201335
214,12043.624350749167
215,12070.902926566869
216,12031.55665440587
217,12149.588044853746
218,12215.64681713165
219,12150.373539028877
220,12111.85187869886
221,12170.982832654314
222,12237.041604932218
223,12252.204904093807
224,12224.71609995993
225,12228.134061351402
226,12243.297360512992
227,12247.115917822444
228,12196.531747639501
229,12202.154140538967
230,12214.672377234518
231,12214.375046746087
232,12215.824240625803
233,12265.721123581818
234,12188.812948224768
235,12208.466997391639
236,12190.698954048454
237,12185.687483869937
238,12181.339337792628
239,12319.648066455213
240,12181.172535553334
241,12182.543061788472
242,12233.33274889211
243,12167.149212887638
244,12164.386689673194
245,12148.423091053504
246,12185.952869211342
247,12199.212778157143
248,12147.052564818368
249,12267.630084494036
250,12223.00142227073
251,12146.611530912003
252,12140.974179703853
253,12087.520376275108
254,12096.21820158052
255,12092.502244824489
256,12092.655016626679
257,12114.082879310814
258,12115.45340554595
259,12094.647154346392
260,12043.671957789738
261,12064.478208989298
262,11966.968576016292
263,11973.86001867137
264,11966.73432519216
265,11967.106654394485
266,11970.640837686575
267,11970.152978410775
268,11971.693883455528
269,11970.653677634731
270,11987.459075917843
271,11962.070243593418
272,11994.527770761131
273,12095.077383562671
274,12056.585111710901
275,12049.88151899671
276,12036.905991759602
277,12052.413399185029
278,12062.735311735127
279,12059.705191853616
280,12075.099040754449
281,12056.171008561527
282,12083.23909324422
283,12103.66783697089
284,12056.16182400642
285,12063.58006165091
286,12174.74468684101
287,12085.190229959979
288,12193.831513186211
289,12112.258314642671
290,12215.926937290584
291,12109.758997215498
292,12015.85432173785
293,12012.542184442067
294,12116.21080708998
295,11971.340660098394
296,11990.58643646953
297,11986.503959259982
298,11975.040228978458
299,12026.550547831172
300,11946.011823024897
301,11977.614136736798
302,12035.587661364912
303,11959.178341399862
304,11988.70105426136
305,11988.905394372425
306,11975.633536538531
307,12044.743165321222
308,12037.142608794245
309,11936.782072486709
310,11981.698092170678
311,11936.760177919985
312,11935.087084971303
313,11953.7266527684
314,11995.866421195227
315,11972.74817586298
316,11954.4190882892
317,11968.430833053786
