Iteración,Función de evaluación
1,12897.041135447707
2,12906.471321295503
3,12958.63105303244
4,12979.970125092146
5,12969.158238905784
6,12981.428585982161
7,12974.424462965704
8,12984.623936541902
9,12876.193467275261
10,12848.729788539005
11,12909.4248640496
12,12942.254229129408
13,12888.762832718476
14,12883.736076347865
15,12881.60819861628
16,12877.129074571109
17,12859.62094242304
18,12763.91313892559
19,12759.34037709726
20,12642.31727977181
21,12572.953341612336
22,12616.96365098651
23,12651.825727563708
24,12654.052891409063
25,12625.101987109314
26,12664.549869650562
27,12694.484702331369
28,12728.482991556199
29,12872.613696080865
30,12827.044388093993
31,12821.854086174932
32,12820.968673881216
33,12776.958364507042
34,12655.59844757843
35,12696.122040412043
36,12738.45457869212
37,12783.276421495124
38,12786.010846140674
39,12678.933684839863
40,12693.576266664564
41,12658.714190087368
42,12661.832797125382
43,12757.540600622833
44,12742.898018798132
45,12819.570751479556
46,12848.193297206019
47,12827.832714029128
48,12842.691578045735
49,12871.64248234548
50,12915.488488076324
51,12858.378177549868
52,12854.020284106522
53,12806.277094920075
54,12672.368431379
55,12730.475178273886
56,12633.184158631087
57,12524.357337593643
58,12608.702681762326
59,12526.945073727165
60,12536.841044855664
61,12502.780033424064
62,12581.4926261993
63,12582.697592899673
64,12610.341441496737
65,12659.985450120967
66,12556.33826318091
67,12448.776855108237
68,12492.787164482412
69,12444.855357492694
70,12420.653067020896
71,12411.2228811731
72,12288.32050525023
73,12259.369600950484
74,12201.52875557442
75,12335.437419115495
76,12349.809839434138
77,12455.155403174505
78,12453.159616817436
79,12438.859022539122
80,12454.92618118197
81,12517.08793517777
82,12509.219329671203
83,12593.896802452993
84,12567.03323940713
85,12359.186013520157
86,12362.236305740505
87,12339.158486844288
88,12335.82769176893
89,12201.919028227856
90,12232.54424646927
91,12226.827111662795
92,12223.828820552219
93,12224.71423284593
94,12223.514385473227
95,12220.395778435213
96,12317.686798078012
97,12234.696372713526
98,12134.824789174963
99,12126.90210262169
100,12154.636218202468
101,12157.511827117378
102,12119.383738210272
103,12129.790965841708
104,12138.267400397777
105,12218.018032270793
106,12146.136005904344
107,12148.267454543042
108,12171.183669166709
109,12236.984776652153
110,12176.606743156613
111,12259.580937075167
112,12161.449494490214
113,12158.86175835669
114,12165.5973381693
115,12215.24134679353
116,12303.093158070507
117,12216.441194166237
118,12219.810206831004
119,12223.845810254577
120,12151.176653734175
121,12138.746065855692
122,12147.981570443835
123,12099.900632238387
124,11992.558275243206
125,11996.381575815223
126,11995.016215094885
127,12044.551077464524
128,11986.820610293002
129,12136.85392644405
130,11968.122156358564
131,11961.386576545952
132,11999.773915098805
133,12045.813767041473
134,12000.18414113162
135,12054.187319447443
136,12008.10682768489
137,12014.842407497501
138,12009.47925709032
139,12101.458094622009
140,11961.806413739047
141,11905.69182186811
142,11952.81986191019
143,11877.772773395176
144,11747.124299807707
145,11703.176596505069
146,11809.619023585357
147,11727.493431046423
148,11581.220318466603
149,11694.211041172432
150,11558.539671330916
151,11612.542849646743
152,11556.681973682586
153,11603.985931437353
154,11651.917738427073
155,11627.128575220759
156,11606.860089915712
157,11610.958470174948
158,11623.745538841804
159,11696.414695362208
160,11690.404771624737
161,11737.941428573185
162,11749.129270709196
163,11748.24385841548
164,11765.861226786092
165,11821.975818657029
166,11693.192070265688
167,11705.86161382583
168,11715.361539813257
169,11709.830811808431
170,11728.11619904776
171,11681.997256329782
172,11743.125323344386
173,11818.125436864171
174,11816.530383591751
175,11790.094481430886
176,11827.552513839906
177,11739.756310679617
178,11684.094113593095
179,11670.862110610808
180,11658.591763534434
181,11659.787188734525
182,11645.904004003063
183,11647.269364723405
184,11641.846290733502
185,11750.673111770946
186,11778.59216024388
187,11762.326284038303
188,11664.934446095118
189,11666.083288927583
190,11658.641093800345
191,11665.373302500175
192,11573.657803673248
193,11544.929003268053
194,11628.2902259742
195,11543.378161461902
196,11586.753607937775
