Iteración,Función de evaluación
1,12412.92445050586
2,12408.931937110054
3,12419.140691335526
4,12436.61699914432
5,12437.830602706166
6,12441.600891097722
7,12467.296441535003
8,12425.806352337215
9,12426.556548056933
10,12421.465092238199
11,12441.609844289957
12,12300.545018135257
13,12325.058057701975
14,12330.333821223448
15,12332.07084930491
16,12328.473643882066
17,12327.474217651783
18,12300.116612878646
19,12298.9030093168
20,12285.804158683273
21,12306.570617696609
22,12347.97027298927
23,12267.337996183172
24,12268.55159974502
25,12264.134894701627
26,12277.233745335154
27,12291.289906080368
28,12290.081962689805
29,12304.85356700913
30,12405.59076195666
31,12245.691515437124
32,12334.929331465743
33,12301.017315979276
34,12282.348210413564
35,12156.826877920086
36,12291.824973243893
37,12366.408413114154
38,12379.664725454826
39,12328.46988167673
40,12295.802255558225
41,12328.46988167673
42,12336.558104129053
43,12318.583931500392
44,12405.985575067825
45,12375.98963088472
46,12286.751814856101
47,12275.275469028687
48,12310.458096279744
49,12175.460000955936
50,12111.562922280842
51,12011.06691656268
52,12008.62600776722
53,12020.774196688635
54,12028.644128760037
55,12033.712813201382
56,12037.104397249397
57,12034.314451816663
58,12069.781499906177
59,12016.613980894046
60,12008.525758441723
61,12009.061040405963
62,12058.07861880464
63,12109.557046124122
64,12163.990636712886
65,11960.194798594377
66,12067.997194565705
67,12051.419304699595
68,12033.345343238472
69,12089.759565542461
70,11958.76190336821
71,11926.081274176435
72,11956.748796764115
73,11969.9725818579
74,11957.138726959272
75,11945.43349476959
76,11940.448304689246
77,11870.85640743779
78,11919.402745223211
79,11862.986475366386
80,11966.140853742385
81,11865.776420799124
82,11867.746135720945
83,11869.050925720783
84,11882.274710814569
85,11894.821795646802
86,11933.20561384804
87,11859.639168395744
88,11851.934118230329
89,11790.031128054507
90,11826.017504743071
91,11788.121214514373
92,11775.973025592957
93,11770.904341151612
94,11683.987581835903
95,11669.638912837829
96,11683.737492852484
97,11677.962236753658
98,11738.999313004184
99,11675.992521831835
100,11674.778918269989
101,11664.570164044515
102,11793.45412317953
103,11678.881756687386
104,11679.201157423635
105,11748.042826318155
106,11748.771982505134
107,11761.073690091716
108,11793.15318934621
109,11795.122904268032
110,11787.241801027172
111,11787.336848364796
112,11916.220807499809
113,12020.059078512562
114,11985.974829259223
115,11818.826697737952
116,11852.48961052219
117,11851.765114282149
118,11869.874994993508
119,11884.019431649642
120,11989.857090000896
121,11873.964049400163
122,11866.152527032556
