Iteración,Función de evaluación
1,19645.56248242756
2,19724.186006770193
3,19772.042264370364
4,19748.067609468617
5,19699.72411278319
6,19706.857936997683
7,19591.380770854088
8,19543.507407577414
9,19566.428920433333
10,19558.910873220997
11,19556.39105954346
12,19587.310809132905
13,19587.79653122556
14,19596.18473394578
15,19674.1884403793
16,19665.246543667316
17,19718.806365775585
18,19705.280294883225
19,19690.8440668947
20,19693.72060944945
21,19631.456160637776
22,19722.940535510308
23,19724.205619995748
24,19707.271229065318
25,19703.415993045703
26,19742.830744703813
27,19739.342939004306
28,19781.459152440148
29,19823.02823569665
30,19822.542513603996
31,19861.70295424727
32,19855.724919806224
33,19851.428904701886
34,19819.58384932925
35,19972.82438368058
36,19731.36126931366
37,19732.75805626744
38,19701.838306677993
39,19762.469782343946
40,19737.64723239944
41,19785.520595676113
42,19833.905560622356
43,19777.474086922626
44,19806.09240391547
45,19816.009185055496
46,19876.672618805474
47,19808.85538481431
48,19850.461023078064
49,19850.266928999317
50,19879.990484599915
51,19842.583762156057
52,19958.060928299652
53,19822.40220751864
54,19898.842272893155
55,19846.400983738582
56,19855.342880450567
57,19818.731421570403
58,19852.51480949538
59,19791.54215214101
60,19747.42334254308
61,19694.00207271491
62,19733.240480913977
63,19687.370748087073
64,19729.67755588892
65,19719.882305828403
66,19725.176658430086
67,19717.597291270773
68,19710.02769855677
69,19668.232228737266
70,19643.933867711807
71,19692.318832658046
72,19775.516140338725
73,19643.316416651243
74,19625.25892511678
75,19575.955445614625
76,19574.871846691225
77,19571.46325371031
78,19570.08451047988
79,19541.46619348704
80,19541.66028756578
81,19561.185310340446
82,19592.242869216258
83,19602.291763231733
84,19510.70232199749
85,19519.418005843552
86,19521.639422745902
87,19570.942902248058
88,19559.127250806356
89,19554.4091667996
90,19548.116444160507
91,19553.210359455148
92,19501.70778367295
93,19410.25281597235
94,19391.4053372491
95,19385.440400970954
96,19441.734747260452
97,19449.151510196345
98,19441.47595304599
99,19441.1460215967
100,19413.09878897819
101,19414.477532208624
102,19423.873876743535
103,19410.72817285858
104,19418.774681612067
105,19418.411339701837
106,19386.729396638635
107,19428.60271941056
108,19418.314621239933
109,19340.14501040038
110,19374.74158436282
111,19303.19723361761
112,19315.969462264366
113,19276.554710606255
114,19400.152511658554
115,19236.74660738796
116,19263.39257408101
117,19282.107349909915
118,19199.21440105969
119,19243.572482795273
120,19251.618991548763
121,19251.674367487103
122,19308.428717059694
123,19327.95373983436
124,19287.602854839424
125,19246.996531661345
126,19190.357041256775
127,19217.234103522296
128,19171.574328524868
129,19172.029952611294
130,19173.590597930302
131,19149.412359362017
132,19158.898743059155
133,19123.08981733771
134,19136.23552122267
135,19134.17955361652
136,19183.092874336813
137,19214.678098938115
138,19155.363120950406
139,19150.41116380257
140,19158.086720952928
141,19151.002920375427
