Iteración,Función de evaluación
1,19790.757322768666
2,19765.904643503083
3,19716.253110809033
4,19742.116087559436
5,19661.992128950937
6,19668.763018421196
7,19653.092147018717
8,19688.893062306495
9,19633.69680119971
10,19719.165854074585
11,19623.359990730154
12,19560.008224591627
13,19459.108694998984
14,19448.873491969425
15,19438.795483443064
16,19435.88130260811
17,19452.444176841767
18,19356.7438794716
19,19374.196076645298
20,19405.647222168504
21,19328.932094878095
22,19347.021989002158
23,19395.371070714107
24,19381.81558949093
25,19309.436487672036
26,19354.702045890917
27,19313.03406753578
28,19323.38197806351
29,19309.40881702199
30,19268.091841985086
31,19285.220763449186
32,19340.80333672618
33,19269.801271832534
34,19252.717137107815
35,19248.664613275778
36,19230.870085173614
37,19133.458541094926
38,19144.42130408507
39,19143.89904202529
40,19139.61999238065
41,19163.61323145318
42,19199.935596483614
43,19150.699695989053
44,19171.774041888977
45,19132.61839847028
46,19135.532579305233
47,19117.10346150174
48,19124.813774617178
49,19114.048769873887
50,19113.271690306814
51,19130.355825031533
52,19109.638941551406
53,19109.851345570998
54,19168.869376853872
55,19083.7676322236
56,19092.874078375924
57,19130.521270008783
58,19144.029318195106
59,19078.141489063764
60,18976.09107944444
61,18988.915722602935
62,19034.768588047875
63,18976.197702447982
64,19020.762451582777
65,18953.491741351565
66,18878.32120590172
67,18771.050750448445
68,18795.043989520975
69,18821.476304905755
70,18768.909030137762
71,18862.363938135048
72,18677.347141567683
73,18694.562118550806
74,18688.604129455372
75,18689.126391515154
76,18690.166129980513
77,18726.544443339648
78,18682.320611702096
79,18675.055387065782
80,18700.918363816185
81,18760.99304269807
82,18772.466931144467
83,18679.532287997972
84,18669.189890875954
85,18683.3757975607
86,18643.7102901584
87,18633.646044045934
88,18626.905977665294
89,18687.22158176826
90,18613.726903595085
91,18555.71386924755
92,18500.728960786462
93,18489.634776884595
94,18523.994686512087
95,18506.718911609314
96,18487.214217966146
97,18494.862814236247
98,18405.966884470923
99,18398.47551316938
100,18417.461392545796
101,18300.70571323169
102,18345.270462366487
103,18343.131200271608
104,18295.657632827897
105,18328.509964688106
106,18288.432163767877
107,18214.615791334472
108,18238.42411479415
109,18228.59218284313
110,18221.84126039449
111,18192.1627327188
112,18167.117096338923
113,18252.5861492138
114,18258.678984909
