Iteración,Función de evaluación
1,20254.618334180268
2,20251.891720993954
3,20197.59526086812
4,20294.381434348954
5,20157.22862352124
6,20159.79010495264
7,20161.230731568212
8,20168.650044431626
9,20161.125500037844
10,20190.617365817197
11,20175.123864024667
12,20162.269354281485
13,20234.422485315336
14,20199.18266589152
15,20158.35802112992
16,20195.271332739954
17,20157.49423938093
18,20153.492131333962
19,20102.982981770612
20,20086.116730536738
21,20087.62825116012
22,20070.95902268748
23,20072.106149687563
24,20041.656008031743
25,20019.330179535616
26,20032.053368573263
27,20029.90357526616
28,20013.154874853546
29,19999.143110484354
30,20030.88370337211
31,20015.812338956996
32,20167.49570643776
33,19905.89569640992
34,19871.917851021164
35,19865.601276555717
36,19875.67130753428
37,19791.969979606845
38,19834.364566306853
39,19791.93281098971
40,19714.983599922612
41,19742.265079777528
42,19716.90811436381
43,19659.621028544425
44,19658.109507921043
45,19832.93169115736
46,19674.037973338294
47,19674.184258223453
48,19651.229097838033
49,19624.816632531758
50,19621.020778438025
51,19616.628963046347
52,19625.744561047413
53,19648.25765958721
54,19630.64072741554
55,19610.11001911939
56,19632.016916783396
57,19616.426593584838
58,19624.03836708096
59,19668.007708767167
60,19620.90841007675
61,19633.71277473471
62,19621.241315384672
63,19721.256901637018
64,19608.10130521565
65,19629.51463388883
66,19601.17050169529
67,19628.15218221604
68,19619.883614462935
69,19626.40255838989
70,19691.802547820807
71,19570.967889500214
72,19559.398671756193
73,19579.983020526663
74,19578.860349211925
75,19578.502222170704
76,19600.124998772386
77,19575.108472972126
78,19576.02748586506
79,19598.950763347282
80,19616.502777447786
81,19569.993565334982
82,19527.058155344195
83,19571.027497030398
84,19533.530474202256
85,19440.14596560043
86,19450.16100471821
87,19475.634145749216
88,19410.114829857997
89,19380.81513778048
90,19389.582100617437
91,19385.42915821301
92,19357.47658246338
93,19354.05012979052
94,19438.182192566994
95,19367.237526462413
96,19372.317135777565
97,19366.147626207556
98,19387.733338951362
99,19350.13930424476
100,19372.37820346666
101,19400.418953446468
