Iteración,Función de evaluación
1,44373.957381130895
2,44613.69651096224
3,44437.698376099666
4,44654.68841257166
5,44733.30343033459
6,44703.58452740875
7,44721.871930077294
8,45341.326388701746
9,44779.70984705653
10,44583.7897039346
11,44498.380080690506
12,44429.15294011068
13,44381.213081715716
14,44362.92567904717
15,44267.23758779485
16,44210.581260868945
17,44830.0357194934
18,44279.24971106882
19,44381.621669328335
20,44658.327106995304
21,44324.86902013794
22,44634.1674565049
23,44047.89304425492
24,43753.10975627726
25,43814.32147262912
26,44184.22227262563
27,43979.628956719505
28,43627.73372102083
29,43683.84455537179
30,44288.70814421764
31,43784.84006961506
32,44406.16545208653
33,44303.29901399625
34,43480.78980971261
35,43550.01695029244
36,43438.234288548454
37,43428.087259529
38,43797.98805952551
39,43258.80670377625
40,43592.640422080556
41,43108.357246471074
42,43025.48749355899
43,42963.48417458251
44,42948.18440888581
45,43321.200025776765
46,42929.74915675934
47,43012.61890967142
48,42764.95145202635
49,42794.197892932134
50,42764.95145202635
51,42667.47133475194
52,42647.99065986647
53,42518.52964936977
54,42726.09890245195
55,42735.51968584176
56,42888.43044936628
57,42010.487647399525
58,42362.499410436634
59,43064.616182577854
60,42006.18548855658
61,41822.01039129723
62,41822.1878518888
63,41985.62616277359
64,41931.53128633655
65,41818.278914571274
66,42087.26643148651
67,41934.64390039383
68,42103.924456146575
69,42070.82616908979
70,42040.413233772066
71,42053.640090743196
72,42110.2964176691
73,42324.739822993186
74,42342.2778666169
75,42601.61089057446
76,42399.0305158073
77,42531.80754798067
78,42075.324674714066
79,42128.91023934884
80,41984.2894472191
81,41747.71660817778
82,41951.559852656166
83,41606.50306429138
84,41822.1563736509
85,41383.90589418194
86,41503.50850745551
87,42010.70481487989
88,41241.49453386069
89,41355.83279587308
90,41241.31707326912
91,41063.04258940184
92,41350.63739522091
93,40923.775841795854
94,41102.05032566313
95,40594.92964431215
96,40426.50095818321
97,40861.845655770216
98,40369.844631257314
99,40592.98900243276
100,40714.09683269779
101,40576.14313057675
102,40688.39111127132
103,40506.026899953285
104,40710.491855175904
105,40368.71246750189
106,40449.46563735347
107,40304.68687293997
108,40633.53307042367
109,40090.24346761589
110,40094.54562645883
111,40782.4254105401
112,40249.12273309328
113,40107.93511433272
114,40284.0753078226
115,40155.33699391911
116,40049.56766054088
117,40161.35032228486
118,40059.07479803172
119,40919.83830089919
120,40059.07479803172
121,40444.71373002528
122,39669.9161688115
123,40042.93178570245
124,39670.09362940307
125,39484.57006415844
126,39484.392603566885
127,39574.03673355657
128,39459.780167341945
129,39666.07866666138
130,39751.30702297449
131,39751.30702297449
132,39694.73849787301
133,40151.71033192103
134,39600.99371122835
135,39673.29067115086
136,40079.23462596639
137,39845.419099335515
138,39737.432199903866
139,39478.067570010484
140,39463.709879261456
141,39269.900145391264
142,39420.34960269645
143,39290.92823233886
144,39264.6069501818
145,39530.72116161301
146,38992.05272791021
147,39238.16584793601
148,39084.01862239996
149,39286.66378497359
150,38835.759060100056
151,38916.51222995164
152,39102.03579519626
153,39466.20803784889
154,38911.767192808504
155,39182.71412282451
156,38882.21533781395
157,38902.99171877735
158,38834.32326857747
159,38704.78572806544
160,38804.33836122803
161,38810.55506144368
162,38794.46523237611
163,38964.118752023
164,38546.86053494016
165,38098.06745616015
166,38130.40931479359
167,38249.54212443038
168,37930.923929127996
169,38146.577238487516
170,37994.949523689924
171,38480.61973702525
172,38985.05246430633
173,37964.73266867637
174,37991.05395083343
175,38206.70726019295
176,38310.1481007767
177,38261.95948391588
178,37683.57610718465
179,37978.46997350699
180,37942.90913114221
181,38212.4499897778
182,37713.127962179205
183,38133.922193987404
184,37649.76736763628
185,37945.3724218712
186,38256.80080016568
187,37765.88156865265
188,37863.27787144521
189,37700.869706585014
190,37641.30554252529
191,37969.68163550835
192,37908.22219346622
193,37939.399204900255
194,37628.07868555415
195,37641.30554252529
196,37620.27745557769
197,37972.28921861481
198,37862.570778657704
199,37915.88250981261
200,37614.403390825486
201,38306.33355540457
202,38164.09919872274
203,37699.81301406958
204,37665.50572977422
205,37886.63477295657
206,37643.955245820034
207,38233.85784944994
208,37910.008445060404
209,37704.082895136155
210,37824.26584065742
211,37830.056700185
212,37852.357885012505
213,37871.77821743301
214,37688.44581345079
215,37830.056700185
216,37754.79779370912
217,37730.51759184185
218,37610.47367890597
219,37809.95906457156
220,38215.33726775182
221,37529.72050905439
222,37598.38895925427
223,37684.29761568884
224,37687.64570217967
225,37802.27473132599
226,37717.469720543246
227,37526.1314704151
228,38150.74676693372
229,37821.73652465003
230,37499.810188258045
231,37772.04157038913
232,37589.48969256871
233,37526.1314704151
234,37817.658326047655
235,37600.1738930404
236,37278.79428143485
237,37448.72832357268
238,37589.1327666203
239,37447.22296756378
240,37353.211726692534
241,37589.1327666203
242,37419.18868431848
243,37464.31784667947
244,37226.28201247459
245,37432.58051179403
246,37528.992256074765
247,37199.96073031753
248,37333.30537206014
249,37490.808269256886
250,37131.20239663111
251,37601.53838446445
252,37224.16537871295
253,37440.50083299808
254,37460.266607549325
255,37008.089173914166
256,37529.738413058614
257,37131.20239663111
258,37217.95162374609
259,37275.00582485511
260,37255.42636289443
261,37564.039638267204
262,37367.099708162095
263,36745.45638208921
264,36468.320426939434
265,36638.25446907726
266,37160.25059151852
267,36938.65641477277
268,36299.10737968891
269,36363.132974250824
270,36521.70454979835
271,37172.25091451811
272,36617.653859702914
273,36477.38186355619
274,36749.45346649166
275,36043.384919010765
276,36253.2473688427
277,36228.908484255386
278,36017.37274143332
279,35972.21280034676
280,35978.086865098965
281,36191.59736890788
282,36337.097399346894
283,35913.49369934841
284,36082.28608056993
285,36093.47541311348
286,36045.80994172179
287,36078.07065390772
288,35982.16214954828
289,36185.7250814795
290,36013.04633251099
291,35964.59603829714
292,36175.04597998226
293,35959.80398706988
294,36095.13519390547
295,35977.51929391033
296,35904.82554232921
297,35934.071983235
298,36088.64908986945
299,36177.05699110862
300,36140.37048255444
301,36123.60166459877
302,35998.66514898556
303,35979.25875374803
304,36041.60653206189
305,36088.64908986945
306,35978.82945693023
307,36156.66915334445
308,36339.1856890037
309,36211.20793838478
310,36538.93557208085
311,35966.77218568536
312,36837.042826043675
313,36189.3693557948
314,35696.275941299
315,35967.99118309896
316,35782.96570113563
317,35987.123480238355
318,35963.19259223994
319,35972.98137896597
320,35819.38916401594
321,35672.603801094636
322,35723.70614004337
323,36726.732336272966
324,35718.914088816106
325,35723.70614004337
326,35831.24068887025
327,36019.311194278285
328,36128.81984581206
329,35815.67203453313
330,35691.005937593014
331,35938.34312657327
332,35694.93564951253
333,35780.345272756625
334,35713.370901639006
335,35720.980067648605
336,35601.50048350441
337,35675.54290612971
338,35598.506883906506
339,36048.85297070927
340,35819.32103116019
341,36468.77752426482
342,35766.93557003545
343,35608.84115767898
344,35765.134825489135
345,36479.111798037295
346,35654.02792819201
347,35875.75780861992
348,35879.746690761436
349,35661.35342663923
350,36013.95486344768
351,35653.5986313742
352,35725.68451402832
353,36096.25830977147
354,35492.476171856426
355,35479.1334240873
356,35657.40790795458
357,35630.024909300235
358,35929.47951089006
359,35755.83886175427
360,35449.8869831815
361,35476.20826533856
362,35435.74135749744
363,36042.774790026844
364,35454.31898687461
365,35706.89355605491
366,35725.22451995706
367,35746.35766991535
368,35629.07818083234
369,35725.22451995706
