Iteración,Función de evaluación
1,33563.134111584644
2,33625.50846028718
3,33808.1782758977
4,33948.04836972731
5,33747.3794513286
6,33735.36126352817
7,33745.35825981163
8,33806.15708438074
9,33683.24262039034
10,33744.04144495944
11,33700.43082418633
12,33685.86604409086
13,33720.7820151388
14,33666.85971740288
15,33938.792165092396
16,33668.76644617696
17,33635.22076044053
18,33549.39573412982
19,33634.88251315463
20,33634.15784198802
21,33650.130497940925
22,33633.992282080995
23,33642.63089035519
24,33645.73113044877
25,33640.95594789322
26,33637.810668879276
27,33654.428694682254
28,33668.569260605334
29,33690.12245833794
30,34023.233011810546
31,33643.92644454533
32,33737.12088783968
33,33697.63959736109
34,33742.063346925584
35,33696.75202780524
36,33686.86667964777
37,33732.17799876811
38,33537.76592415114
39,33295.683119975394
40,33234.37834832146
41,33497.054721748915
42,33271.32165283621
43,33356.83760231574
44,33343.071366135846
45,33397.68341298352
46,33459.83789483253
47,33399.79797259655
48,33289.514354566425
49,33372.54441018493
50,33321.26026661604
51,33314.62501707236
52,33325.5068175548
53,33336.253613983856
54,33264.41335528771
55,33259.36207891931
56,32776.32962158619
57,32739.386317071432
58,32603.939787382114
59,32610.5750369258
60,32721.133141660597
61,32635.2178529858
62,32594.08036740793
63,32600.858617739366
64,32639.734938668225
65,32519.25000905083
66,32605.075035361537
67,32527.293803806526
68,32487.064420561648
69,32641.888808030046
70,32633.25019975585
71,32505.73127803683
72,32635.381075065703
73,32600.217338192437
74,32436.87967794509
75,32460.474992827865
76,32584.853797005733
77,32528.040172327495
78,32553.16466123463
79,32555.73758099148
80,32661.266261928602
81,32561.656139241917
82,32546.85604612966
83,32640.09834570192
84,32649.36608049811
85,32476.51014225447
86,32494.369831777964
87,32581.445552802958
88,32185.061389035138
89,32093.88708850686
90,32109.234663226925
91,32209.7155358248
92,31963.217729407508
93,31881.970571107293
94,31875.192320775852
95,31960.654283683005
96,31830.768571211367
97,31596.24519858166
98,31454.266188009693
99,31379.00318110342
100,31356.466231898772
101,31321.26903067364
102,31331.45823384541
103,31436.393644393902
104,31440.51670225602
105,31457.011371773886
106,31524.175639285
107,31467.3939122746
108,31443.798597391826
109,31529.26056029898
110,31402.952055095724
111,31249.76572429679
112,31242.839076506207
113,31246.568060392834
114,31037.191880038827
115,31142.733862870547
116,31071.733249927052
117,30926.2496618504
118,30874.40502907234
119,30619.035982809877
120,30687.78969517434
121,30833.477463548767
122,30587.29007076026
123,30618.929027722614
124,30662.553077666533
125,30672.752033667413
126,30731.284656268042
127,30672.752033667413
128,30925.821922172592
129,30542.328539382113
130,30531.44673889967
131,30538.37338669025
132,30619.98199537879
133,30700.95625656011
134,30580.41163173603
