Iteración,Función de evaluación
1,33161.06474911512
2,33212.62553290021
3,33298.14761592785
4,33391.27378152352
5,33164.05658459142
6,33146.62423606499
7,32924.209690053525
8,32925.072695655144
9,32902.276481224006
10,32983.50440501566
11,33005.885980231214
12,32892.35457680223
13,32719.226568156
14,32700.90838100367
15,32680.221373490513
16,32683.926251879806
17,32730.107841774232
18,32715.320343545005
19,32688.506273828832
20,32647.032838782965
21,32640.719274180366
22,32612.93568043847
23,32645.594030596363
24,32630.650139561487
25,32734.86848862907
26,32759.025980877672
27,32770.57948449363
28,32817.682216005545
29,32819.12494268594
30,32808.6726416927
31,32855.66152514076
32,32754.767103971408
33,32746.588332425094
34,32687.9183563966
35,32672.714713011148
36,32635.493714301836
37,32691.63328454919
38,32795.2427835564
39,32715.864650993593
40,32778.88897060539
41,32775.18409221609
42,32918.80103192324
43,32734.139507316882
44,32622.47087560866
45,32632.923176601904
46,32658.301995937385
47,32453.3394012594
48,32452.550576987192
49,32498.843300348377
50,32445.36188322305
51,32453.540654769367
52,32477.352042244274
53,32312.399289132332
54,32336.513983644407
55,32304.43645672698
56,32620.97710411914
57,32284.394363410138
58,32183.539103210263
59,32247.51850527355
60,32319.153692163847
61,32451.805976152835
62,32378.80109038817
63,32353.46357301892
64,32335.885483614653
65,31959.119449639627
66,31963.665543311043
67,31892.17530549116
68,31783.970911047832
69,31810.687742778548
70,31730.89459998549
71,31655.52348032924
72,31679.02036261781
73,31605.454320006414
74,31746.996646496333
75,31621.04389787361
76,31601.296753968334
77,31533.452848460587
78,31798.069819161865
79,31517.897376064433
80,31571.802913785723
81,31647.674011936382
82,31513.713197449997
83,31508.455888588298
84,31619.537353208092
85,31332.828966275913
86,31347.705234677473
87,31337.85219490459
88,31301.273028489995
89,31304.06116569098
90,31347.78125869817
91,31181.70794365458
92,31234.43701309728
93,31241.068319925573
94,31225.3541819725
95,31007.562551307223
96,31029.39506052307
97,31083.557697437223
98,31127.265610490136
99,31202.523069169296
100,31028.670580531365
101,31167.563955051613
102,31052.167462819936
103,31060.53884019076
104,31208.70149007974
105,31055.992746519347
106,31034.94567686236
107,31169.589618219117
108,31143.515768563797
109,31065.197154374742
110,31042.607997284005
111,31017.643463645272
112,31017.13140636229
113,31015.488185611634
114,31067.089364927535
115,31097.553055733464
116,31006.493362101588
117,30999.040339322164
118,31006.186194358244
119,31270.803165059522
120,30729.655834998626
121,30751.75653250643
122,30755.914098544512
123,30912.26594653717
124,30828.333229687505
125,30524.89807418691
126,30494.646596674527
127,30294.24122367339
128,30119.594034105383
129,30154.811587979857
130,30159.469537751153
131,29928.265610439645
132,30159.469537751153
133,30000.684741582638
134,30102.912800007653
135,29927.503304737504
136,29881.21058137632
137,29877.38441506597
138,29886.067690464315
139,29971.479500847567
140,29908.63583962089
141,29987.39250109065
142,29905.166179446063
143,30011.46769473351
144,29764.066098833937
145,29922.131194810783
146,29728.848544959463
147,29835.15006024691
148,29686.062865032934
149,29667.614582632723
150,29713.664195799087
151,29667.250529447036
152,29812.70014784315
153,29752.221017105236
154,29797.027165318985
155,29871.53800032632
156,29623.061932648518
157,29605.089579700092
158,29918.716018376876
159,29889.93930145559
160,29623.061932648518
161,29797.70912221653
162,29799.33486043516
163,29658.03687753925
164,29663.266353377687
165,29622.792122668063
166,29728.594840332524
167,29887.40909336934
168,29788.865437711655
169,29746.110346687907
170,29715.09825993229
171,29630.9049443531
172,29613.497107797204
173,29714.82191842354
174,29614.2498054256
175,29694.04294821866
176,29488.879418091445
177,29512.488887400585
178,29586.662452243116
179,29531.79102399713
180,29616.761511655328
181,29634.46931352738
182,29429.713105062816
183,29376.171909082277
184,29376.934214784415
185,29483.235730071865
186,29376.252373466195
187,29358.046475853742
188,29515.98245663916
189,29310.40070748434
190,29598.79976311826
191,29346.876270123685
192,29427.41433938191
193,29498.904577201785
194,29532.876460466156
195,29475.060107751313
196,29435.00477711862
197,29542.346165960327
198,29540.807494783076
199,29462.788370860515
200,29543.574868820055
201,29526.365542395703
202,29372.104115623573
203,29589.635929570606
204,29652.83026204481
205,29369.07437116913
206,29465.900946572296
207,29366.767281957997
208,29389.799760866455
209,29703.42619954324
210,29607.591391531736
211,29437.44552923586
212,29600.41635645796
213,29353.76155828759
214,29399.70814201509
215,29370.49465489023
216,29306.51525282694
217,29308.822342038075
218,29340.216433703274
219,29389.874224912135
220,29395.72540616965
221,29600.042078664417
222,29426.86065773696
223,29375.16554011083
224,29477.84382964108
225,29517.079675556146
226,29353.90136094714
227,29392.432633536046
228,29459.704078611598
229,29365.484855793686
230,29583.01666974072
231,29399.510384066907
232,29379.530289111997
233,29551.026739357258
234,29356.49781020354
235,29336.518471229712
236,29582.120669015323
237,29345.981465370427
238,29698.543679978702
239,29331.86052145842
240,29397.285168729002
241,29453.899388212812
242,29370.11748419498
243,29377.296262938697
244,29569.759118758102
245,29345.902171273498
246,29466.618123426753
247,29503.967267250344
248,29366.46203733232
249,29318.232675365693
250,29512.47151908166
251,29379.99117922228
252,29313.014343734565
253,29204.775859302354
254,29094.722885165786
255,29250.139157991434
256,29242.885535054767
257,29092.596989830217
258,29183.9577551073
259,29073.497700601627
260,29002.159120920987
261,28999.989652387645
262,29098.40550823899
263,29096.816227790812
264,29287.581323578794
265,28997.087085934436
266,28998.730306685095
267,29001.6328731383
268,29080.85391681054
269,29062.70970874838
270,28993.063814703313
271,28978.99469060918
272,29016.516152293298
273,29056.598620750094
274,28981.120585944744
275,28994.117717920533
276,29025.38135461309
277,29034.844348753802
278,29034.168356652397
279,29134.9966213996
280,29081.15724010046
281,29393.943102677218
282,28988.560559059282
283,29234.57148480632
284,29186.218771060376
285,29058.001994191192
286,29026.0820207434
287,28952.30638213793
288,28961.835641832666
289,28914.069128850497
290,28995.591074678083
291,29034.785081003753
292,28823.205038476743
293,28928.667159560988
294,29150.797837653507
295,28870.850806846152
296,28956.284661401696
297,28848.073771123636
298,28848.343581104094
299,28838.814321409358
300,28804.788793136133
301,29099.087861903092
302,28841.851842658973
303,28826.05297229982
304,28826.67946523276
305,28856.93094274514
306,28806.005292242786
307,28771.37108854047
308,28807.409291119333
309,28775.667197292063
310,28785.772192866207
311,28979.983869786825
312,28879.085569065206
313,28675.812479032676
314,28660.936210631124
315,28767.23772591857
316,28558.843395752272
317,28498.498513224582
318,28669.994963469846
319,28500.46509634589
320,28699.439116066038
321,28517.91202566173
322,28460.712053849646
323,28616.1283266753
324,28502.73390574556
325,28582.75092060404
326,28463.857045866527
327,28451.49025501689
328,28477.396654883683
329,28455.418061449272
330,28613.354042234685
331,28327.62037578597
332,28306.35619662228
333,28364.420252932945
334,28334.52352976786
335,28411.818317706526
336,28281.905376508468
337,28198.7862166509
338,28181.33928733506
339,28101.842159248663
340,28199.62519340033
341,28205.260531021806
342,28096.640863197543
343,28070.367161247974
344,28169.623369162684
345,28073.46858748437
346,27977.24916610594
347,28105.347949183448
348,28079.927455636192
349,28129.97366460816
350,27970.119459668407
351,28297.712258845168
352,27997.40192931718
353,27904.853030379214
354,27994.971801886204
355,28192.444701570366
356,27914.061805277
357,28136.41172754741
358,27918.24598389144
359,27963.503234385447
360,28017.566810254866
361,27988.882053720925
362,28062.453523803466
363,28042.363470846256
364,28116.980836798437
365,27962.688623134443
366,27979.113995722844
367,28041.84449603899
368,28042.4817659275
369,27963.904059290584
370,27973.16080558383
371,28010.934955848177
372,28146.288814230058
373,28011.81601344324
374,28049.5524483454
375,27905.78595284801
376,27947.691206772804
377,27904.022861101374
378,27946.04471299729
379,27970.940124264227
380,27984.6999208567
381,27953.2506138848
382,28175.600536155205
383,27969.974595669017
384,27946.415443133617
385,27987.766752500356
386,28013.980664360806
387,28102.54139969566
388,28072.737240158556
389,28056.09482611679
390,28259.928623405267
391,27984.20226881902
392,28107.520492838863
393,28026.122937722153
394,28156.83818877633
395,28015.551790226687
396,28053.325940491028
397,28214.525809946837
398,28063.781152193314
399,27979.513587647823
400,27990.89458640633
401,28137.597180122742
402,28021.43425655096
403,28081.892354024174
404,28024.40205790668
405,27977.57246215087
406,28061.421126333036
407,28181.406259439347
408,28037.080503283287
409,28027.03998197674
410,28232.908597235135
411,28358.870326001816
412,28057.291459489126
413,28068.96065087988
414,28090.03256846501
415,28001.87865646843
416,27999.774288919525
417,28001.982965345345
418,28127.57851193853
419,28027.252340097606
420,28025.2857569763
421,28022.73370463028
422,27900.39483801394
423,27962.24697394431
424,27935.736272575687
425,27886.565538120223
426,28214.158337296984
427,28218.395882145294
428,27907.829717283912
429,27859.462499896654
430,27941.527370018484
431,28071.113860373363
432,27884.623825404968
433,27976.929962669194
434,27938.105242530295
435,27987.00259178132
436,27881.52239916857
437,27929.93971567896
438,27963.5872692904
439,27835.108732816523
440,28044.38086983299
441,27891.627609942938
442,27853.431603613557
443,27873.273355863366
444,27849.985001218076
445,27848.938032710237
446,27961.819142911983
447,27914.715243424944
448,27854.156364341365
449,27957.91980226915
450,27799.470512884363
451,27951.37427062605
452,27774.2011381321
453,27675.01307374763
454,27777.105888626476
455,27680.227538110994
456,27831.87046422482
457,27732.96937927034
458,27728.456900077625
459,27733.122694604644
460,27778.113476298753
461,27855.661323659675
462,27796.115281092912
463,27782.70875805374
464,27711.783825536346
465,27759.42959390575
466,27702.896390592578
467,27820.098784791047
468,27711.783825536346
469,27704.862973713887
470,27686.172408808357
471,27668.486662803476
472,27685.12907684524
473,27694.393062670268
474,27692.184386244448
475,27698.035567501967
476,27733.138129057665
477,27656.013715606052
478,27698.319197641795
479,27739.86237978822
480,27701.313818380375
481,27642.184415712334
482,27744.26233464665
483,27592.051178553098
484,27606.927446954654
485,27632.983826060554
486,27730.76686021222
487,27785.458648197677
488,27709.391218038345
489,27532.203471813762
490,27664.149107452562
491,27668.69546957464
492,27433.837158612983
493,27444.36619048727
494,27652.67356544693
495,27443.613492858873
496,27456.610624834662
497,27496.94407592802
498,27480.35886131764
499,27708.32830649912
500,27456.36667332462
501,27562.66818861207
502,27523.741526060443
503,27547.230763698375
504,27581.962219917805
505,27635.95044866713
506,27490.982944007847
507,27562.473181827725
508,27666.60986632023
