Iteración,Función de evaluación
1,33785.260137417936
2,33822.509864860884
3,33782.65472148001
4,33789.01635788794
5,33764.148719386576
6,33951.79353328921
7,33627.7186424587
8,33636.58831409084
9,33897.84525743844
10,33947.93089315309
11,34035.41073547663
12,34023.31927657491
13,33935.31630355818
14,34052.315507287654
15,34045.51367448215
16,34058.068792415776
17,34071.770730901124
18,33978.371464273776
19,34127.643993095044
20,34126.208836029116
21,34048.676163137985
22,34039.89806459135
23,34421.33503338605
24,34041.60439957796
25,33968.4724421149
26,34015.73364688753
27,33825.280505648785
28,33906.42883230817
29,33917.64904322433
30,33838.617077117524
31,34026.261891020156
32,33793.56178932589
33,33802.222014113126
34,33829.39153040643
35,33819.36057898489
36,33603.74591557103
37,33697.054323058735
38,33792.89070910355
39,33719.240015985466
40,33706.92267466776
41,33525.51544881999
42,33570.570736611626
43,33576.39238695106
44,33416.75341930078
45,33402.92128384018
46,33291.622213213326
47,33316.48985171469
48,33267.29542102016
49,33272.750282354296
50,33164.06568537596
51,32852.72310631371
52,32795.01896941844
53,32658.68906208002
54,32714.384901039884
55,32446.264934375176
56,32469.51532793669
57,32532.176326423618
58,32531.77156089499
59,32722.22470213374
60,32527.432026259798
61,32528.315856070538
62,32548.289915645142
63,32542.462371404057
64,32523.329021867434
65,32428.71054041214
66,32401.541024118837
67,32791.436497447066
68,32328.050599489066
69,32487.689567139347
70,32473.418324663417
71,32565.73856875228
72,32269.074041091295
73,32288.20739062792
74,32237.1817510682
75,32279.684190503525
76,32254.02604687344
77,32294.484443801935
78,32248.126498931273
79,32255.282495581552
80,32480.023214679564
81,32235.259084402172
82,32227.352878847734
83,31948.4409522805
84,31907.982555352006
85,32017.88999488189
86,31978.69535514529
87,31781.119442495212
88,31952.15167128192
89,31870.25688276432
90,31825.20159497267
91,31942.33547542616
92,31982.793872354654
93,31942.179267119733
94,32032.6765575047
95,32026.9084958673
96,31961.559049788135
97,32091.591156124003
98,31855.52135552019
99,31906.47432769897
100,31914.380533253407
101,31956.080908765238
102,32087.58957978832
103,31854.627075817334
104,31780.119490734472
105,31840.255715734653
106,31867.42523202796
107,31748.072792602077
108,31696.647878036078
109,31611.300371876587
110,31670.276930274358
111,31350.444491620918
112,31446.95154819822
113,31288.5257761678
114,31213.310803852295
115,31325.43232319251
116,31208.838911617306
117,31161.577706844673
118,31246.925213004164
119,31280.894903014047
120,31253.56254892242
121,31241.666560813523
122,31289.291870226218
123,31223.191640317455
124,31368.559365491805
125,31330.334872805
126,31176.30708225805
127,30945.19140519116
128,30937.285199636717
129,30928.358985916435
130,30603.88537843142
131,30589.553556818966
132,30596.408015266512
133,30677.448876901897
134,30672.743904686304
135,30692.095455460898
136,30764.251125757502
137,30544.353802074533
138,30625.615752312347
139,30663.706241500415
140,30532.13171205441
141,30706.382831998406
142,30544.83820171622
143,30589.893489507864
144,30683.362872448473
145,30593.186837095367
146,30917.66044458038
147,30703.09427662525
148,30773.66525209998
149,30587.731975761228
150,30578.234349982988
151,30627.941651189885
152,30636.667442560287
153,30540.265427534476
154,30724.71641289157
155,30683.50026521529
156,30629.293001422062
157,30533.951983407707
158,30374.245070203797
159,30329.18978241215
160,30339.630096723242
161,30555.760683910805
162,30364.872931824946
163,30426.10198025793
164,30383.179914487893
165,30628.678328628932
166,30376.023917837614
167,30359.989954863246
168,30555.876968492725
169,30479.342394289124
170,30337.22709726439
171,30445.91169424272
172,30340.364927825576
173,30601.220808081245
174,30161.872469907914
175,30122.92704158344
176,30127.17530849469
177,30264.946519832865
178,30132.63016982883
179,30117.380637800452
180,30034.706387444952
181,30042.452329502165
182,30026.4465286672
183,30171.152140080856
184,30013.74003900539
185,30026.54856501676
186,30246.44588869973
187,30026.03122543086
188,30009.186929625615
189,30051.689369060943
190,30163.810888401156
191,30078.724091568965
192,30086.65190072666
193,30187.11827734596
194,30100.19423953558
195,30092.958928834672
196,30154.187977267655
197,30050.456489399345
198,30139.48406328693
199,30131.556254129235
200,30270.117039663113
201,30205.450545587264
202,30079.63921079897
203,30067.36092644619
204,30205.132137784363
205,29863.85709013282
206,29936.989047595885
207,29831.567986163405
208,30076.377109383102
209,29829.28900751647
210,29887.72210009377
211,29804.046172414764
212,29916.739375763544
213,29896.480571381773
214,29714.908732145657
215,29808.30799877301
216,29715.426071731563
217,29729.488559293368
218,29737.748418071125
219,29745.676227228818
220,29752.89507070733
221,29810.48727121477
222,29984.01074777422
223,29725.024684133896
224,29727.064272060343
225,29713.521933251424
226,30038.99817187194
227,29676.957858572052
228,29568.175649983452
229,29739.207878770165
230,29453.09015809495
231,29446.55837611988
232,29488.773176556337
233,29462.65833720051
234,29362.62405603429
235,29444.733421134944
236,29385.38691363315
237,29397.66519798593
238,29450.660317941783
239,29457.51395761715
240,29539.62332271781
241,29718.06960452763
242,29682.545047966647
243,29578.069090359488
244,29665.577657905837
245,29605.762351445548
246,29561.8862682256
247,29564.026984114018
248,29551.748699761236
249,29569.85014475927
250,29626.079167142372
251,29626.079167142372
252,29750.328559763882
253,29643.500837877356
254,29696.20971837596
255,29647.77012813222
256,29626.09866090443
257,29630.755878475604
258,29773.543275163487
259,29629.32420493363
260,29669.323995255683
261,29635.151749174714
262,29815.63016417933
263,29722.660316721063
264,29647.430033527493
265,29912.034123672558
266,29707.752988125627
267,29771.285129599622
268,29867.459901329545
269,29657.794988227
270,29669.363681410265
271,29612.87875061669
272,29602.7360678892
273,29589.533644059124
274,29734.901369233474
275,29586.970141054844
276,29737.410690429795
277,29636.928140953474
278,29765.74640849524
279,29853.058728141037
280,29726.4645827011
281,29637.725326734617
282,29663.36354961022
283,29746.220948440874
284,29520.38410592888
285,29514.556561687794
286,29430.489335130158
287,29444.031673939076
288,29567.34772792668
289,29521.914713030048
290,29491.23369504504
291,29497.29615491619
292,29456.25496517797
293,29460.448351846786
294,29399.267007044757
295,29460.497107111085
296,29385.724668235838
297,29391.51114050478
298,29711.200906856357
299,29080.537569853626
300,29081.005880668108
301,29022.883331808614
302,29014.95552265092
303,29012.339520982518
304,28942.201479445797
305,28920.86480347696
306,28900.85957688846
307,28945.668538000205
308,28904.922788840016
309,28966.104133642046
310,28901.664745384714
311,28923.336212612503
312,29048.881162772064
313,29014.720310494427
314,28670.463565458165
315,28671.296431983123
316,28550.39663528245
317,28560.539318009938
318,28741.017733014553
319,28607.4754282633
320,28671.491088537237
321,28590.055277444353
322,28592.45244519105
323,28646.006528068094
324,28591.619578666094
325,28462.741184648326
326,28485.37879532841
327,28452.556683642757
328,28402.754603917943
329,28426.85947927343
330,28770.00433835084
331,28511.2502256242
332,28419.833045464155
333,28250.815706012392
334,28316.74139664572
335,28253.79084327844
336,28257.04888673374
337,28386.220430412213
338,28226.483319019935
339,28240.81514063239
340,28414.128132922564
341,28284.918933210713
342,28194.078237981495
343,28462.102760451475
344,28410.20882516906
345,28168.967896398724
346,28142.758178229833
347,28123.448564431383
348,28165.195588637733
349,28114.392274158734
350,28168.276699502254
351,28211.460999723513
352,28194.79527962303
353,28243.942720137842
354,28257.145143967922
355,28274.223585514133
