Iteración,Función de evaluación
1,4585.512996206579
2,4606.080534412638
3,4545.245779375429
4,4621.874079802409
5,4537.6800886011715
6,4510.139502734346
7,4524.516176749448
8,4540.7255451566125
9,4547.558183243486
10,4527.528977952457
11,4433.339875862841
12,4450.978220668168
13,4395.232158381594
14,4377.766989093432
15,4312.572154957992
16,4298.863285051046
17,4296.826218861806
18,4290.678078971384
19,4248.219622577071
20,4270.52557870421
21,4266.919720728669
22,4187.946809191193
23,4245.2999641353945
24,4169.066993641151
25,4168.868802721263
26,4219.372938267534
27,4127.836529804494
28,4150.269709057438
29,4170.294986198806
30,4172.178650897837
31,4140.001723397901
32,4149.228840860265
33,4225.857141287244
34,4152.519710733482
35,4164.546075504848
36,4153.972532839714
37,4236.092779516075
38,4141.341637299036
39,4141.673993254662
40,4182.706266171431
41,4141.681597167241
42,4146.110612839563
43,4138.678810557042
44,4129.4516930946775
45,4129.101012070361
46,4128.203429038887
47,4151.989149784531
48,4193.398263174328
49,4150.509385166026
50,4130.142857725089
51,4142.169222496455
52,4136.477174286947
53,4199.87928098806
54,4228.169872974313
55,4137.374757318421
56,4136.613308438143
57,4187.1174439844135
58,4139.667063402477
59,4117.788151780325
60,4126.092395446477
61,4123.143538442059
62,4123.64867422194
63,4117.827611740398
64,4144.897080673569
65,4124.259878598749
66,4167.44872145411
67,4116.279148129246
68,4122.711414987596
69,4116.887137988796
70,4114.3128664104715
71,4109.638980881881
72,4100.321961524601
73,4093.566806117431
74,4081.5297947550716
75,4087.9620616134216
76,4097.307278696851
77,4135.254819090781
78,4138.539375957184
79,4080.846288347988
80,4124.069469200278
81,4068.670299089641
82,4071.499573799167
83,4077.3206362807086
84,4083.2289055864767
85,4088.0796164638305
86,4064.0112931021335
87,4072.5089655889774
88,4069.301548949794
89,4067.3474306550443
90,4100.056358190857
91,4112.908511271742
92,4072.7278440728405
93,4200.47850174971
94,4158.5237315416525
95,4078.277194323099
96,4108.579527915378
97,4096.834808429505
98,4053.7065004265132
99,4052.008992342572
100,4042.069798622947
101,4040.4628702307455
102,4046.8951370890954
103,4043.03714180907
104,4087.3898414943396
105,4062.1349415664627
106,4029.614729223467
107,4055.1735974465746
108,4001.413804745599
109,4039.3613451395286
110,4008.1689601527687
111,4064.3884408221816
112,3992.6879295519684
113,4006.396799458914
114,4061.5339337484593
115,4073.940092247217
116,4004.4573707727122
117,4029.5620526414377
118,4015.216350955835
119,4067.7672444735813
120,4009.9892425213197
121,3994.21175857954
122,4001.419444710785
123,4070.8400590065194
124,4011.850103384867
125,4019.3164404482654
126,3999.6172326359906
127,4001.8399449646276
128,3992.9865495128433
129,4084.1628503994516
130,3999.741704920013
131,4007.164062104879
132,4011.199897990922
133,4022.380414521054
134,4080.6070307590107
135,4042.408024480951
136,4004.6958120704203
137,3990.986942163475
138,4005.243765885747
139,4009.27960177179
140,4018.276706254729
141,4001.093145741517
142,4039.040686135447
143,3992.118081128868
144,3999.325767260113
145,4004.2548989561083
146,4007.8766159601437
147,3954.620642000683
148,3988.002168110733
149,3958.318846564571
150,3960.27296485932
151,3949.472938458053
152,3986.1659961659516
153,3998.817019595425
154,3987.4204788519824
155,3977.669495133477
156,3955.308036752118
157,3946.917517352755
158,3987.4345146645064
159,3942.49809771703
160,3942.1289079749486
161,3978.7813827160608
162,3965.233814967486
163,3948.005950848001
164,3993.8914704216245
165,3945.399029665632
166,3945.754116403881
167,3959.0839211365483
168,3995.3752261175923
169,3900.241905045234
170,3861.0260158378405
171,3879.7261139894376
172,3860.6709290995923
173,3858.4990032656274
174,3883.2794489040916
175,3862.9184229013526
176,3855.710736770108
177,3888.0099927618976
178,3868.4958943320726
179,3888.8437195486913
180,3930.01972529096
181,3859.4374801431213
182,3861.609405977086
183,3879.9527123632733
184,3861.27705002146
185,3862.2943173304693
186,3862.177935748472
187,3879.4854415008267
188,3862.510291704098
189,3860.338365870133
190,3850.322283344011
191,3926.9505837709903
192,3843.2450479493245
193,3836.489892542155
194,3848.5269039045147
195,3843.59777220852
196,3850.352927615689
197,3879.4139970769993
198,3883.369528704767
199,3848.797221957671
200,3847.510710456192
201,3842.1052363997414
202,3858.4888212029564
203,3907.8329023403276
204,3845.5032782668195
205,3855.442471986445
206,3878.7322415664125
207,3857.9107220209044
208,3880.2229176249093
209,3868.7518151650197
210,3850.255170742811
211,3838.405415086254
212,3822.0218302830394
213,3824.785019028609
214,3831.5057625867353
215,3858.166545138659
216,3833.7600836412576
217,3833.5361721338786
218,3872.7520613412726
219,3853.8731501527736
220,3838.2063394628494
221,3877.4222286702434
222,3901.8723303557217
223,3814.287374612596
224,3808.5395996082434
225,3827.23969775984
226,3849.5718725250126
227,3899.715900494851
228,3819.2954024112687
229,3810.0953052662617
230,3843.1119063553397
231,3827.4028110186164
232,3809.762949310636
233,3802.75424994694
234,3936.722779379802
235,3810.8782889803115
236,3821.4543480985376
237,3907.931910816241
238,3805.2224999813993
239,3803.26838168665
240,3837.8377630244404
241,3876.7113503407813
242,3842.4842708940437
243,3879.8966821136296
244,3826.5581512666176
245,3831.4693061645185
246,3827.0236912384116
247,3846.3424441096977
248,3830.8966027767165
249,3856.5716517156134
250,3849.596700928314
251,3852.775514398869
252,3843.8821457128533
253,3884.1493625440025
254,3949.612096904171
255,3902.849460695599
256,3921.729276245641
257,3922.168213566886
258,3886.9224764166693
259,3863.1671668649083
260,3862.1498995558995
261,3925.124535632482
262,3862.266281137897
263,3939.556941098537
264,3862.4901926452753
265,3868.9224595036258
266,3867.0387948045945
267,3877.6862871642124
268,3882.8536472507367
269,3901.6081761423848
270,3884.3463005569492
271,3883.3015277173345
272,3930.013430881177
273,3858.5411223177507
274,3844.9333358027516
275,3853.285679460333
276,3813.018462629184
277,3804.6661189716015
278,3808.737887712192
279,3813.6670194081867
280,3811.8606996967656
281,3861.4818094104767
282,3807.98778815846
283,3848.504785470211
284,3855.0210071909755
285,3747.37622578467
286,3771.844403626461
287,3763.759810587885
288,3766.077408210986
289,3781.264752646425
290,3765.715744193618
291,3769.4543218666304
292,3758.6953416835076
293,3762.8265802744822
294,3773.4740726341006
295,3775.645998468065
296,3814.4881856870825
297,3779.622212524522
298,3742.1477773336132
299,3747.076909029608
300,3772.751957968505
301,3766.395661900895
302,3777.6999278909625
303,3793.5444859695253
304,3819.0702992025044
305,3810.6901801402464
306,3777.15146470392
307,3853.5029526114477
308,3802.8265136428163
309,3808.1092196519867
310,3804.7065703647377
311,3801.343884240863
312,3935.312413673724
313,3812.6481502309307
314,3823.845433562875
315,3799.510971578734
316,3865.472877875929
317,3827.711896056602
318,3807.6350106121054
319,3801.208479662676
320,3892.901178350042
321,3800.3734468626344
322,3801.208479662676
323,3794.7762128043255
324,3785.300402702377
325,3817.9510788384596
326,3778.604978344182
327,3773.322272335012
328,3783.5259379944664
329,3777.4478567516026
330,3767.9242384965173
331,3769.8079031955476
332,3772.2317537243025
333,3766.5307621147476
334,3834.487523748741
335,3790.449726965001
336,3784.8740685009348
337,3780.1385486297468
338,3804.6067264715375
339,3815.872533562897
340,3800.260564784571
341,3833.6420908946207
342,3803.6232509084457
343,3891.953263471936
344,3811.0195449676935
345,3805.5985512600855
346,3818.90789443866
347,3846.6308241768547
348,3809.7241356766767
349,3839.4084940208795
350,3843.1975952016455
351,3864.4093205231393
352,3844.514110063016
353,3854.1820662299424
354,3854.54373024731
355,3856.5312512320243
356,3872.085769970753
357,3878.518036829103
358,3885.41557470342
359,3886.4416536764934
360,3927.2229042602976
361,3846.959508775655
362,3888.7017542324543
363,3888.1916060359886
364,3916.9282655243396
365,3846.1417119715124
366,3880.790966351673
367,3939.7508153425824
368,3939.0276591769616
369,3842.186640695942
370,3847.9344157002947
371,3854.362629954289
372,3889.0118843344494
373,3849.025604788585
374,3850.1462579369545
375,3895.7073385536514
376,3877.4739427660916
377,3846.86403148562
378,3980.8325609184817
379,3873.448748449736
380,3839.4675230354464
381,3836.480252814835
382,3835.163737953464
383,3908.2810066355414
384,3831.0381535368724
385,3843.669049077551
386,3824.926265149008
387,3830.618313358516
388,3805.533704812825
389,3787.8411032161457
390,3765.339553894134
391,3748.7669385600207
392,3723.0918896211238
393,3688.2013716000874
394,3679.352936292041
395,3678.321044346956
396,3688.740227422782
397,3712.018759950549
398,3681.5911660376396
399,3707.8084221214167
400,3690.123861316518
401,3689.680947245539
402,3781.3736459329048
403,3765.5502392190538
404,3703.937770967812
405,3708.9505724324868
406,3726.6149103548487
407,3716.8238240346545
408,3682.368965400611
409,3655.7842484364955
410,3665.0704225113313
411,3685.4074005302264
412,3662.845040239855
413,3659.177510958158
414,3671.808406498836
415,3702.380266424978
416,3690.5301913164103
417,3668.4046284205224
418,3702.380266424978
419,3709.692248269906
420,3715.0111619656564
421,3747.941347041675
422,3706.5058508415696
423,3718.1179224067137
424,3744.7026393708293
425,3725.4187287866253
426,3748.2194841703645
427,3730.154933769074
428,3721.2520394807434
429,3748.739510420748
430,3721.2520394807434
431,3741.8463712426424
432,3733.334274822888
433,3721.820163707579
434,3722.6379605117218
435,3721.820163707579
436,3706.673776220743
437,3714.1287301081184
438,3710.9103457516985
439,3709.9438979114266
440,3682.544404626947
441,3713.165992640982
442,3723.0614019386985
443,3733.9389369768646
444,3683.873302109294
445,3752.3519245282523
446,3692.5259662271956
447,3686.2595278886356
448,3693.5715097335637
449,3706.8808529121384
450,3696.996118816085
451,3691.6971271781204
452,3684.1388031616334
453,3711.538296446113
454,3682.809905679286
455,3695.5950632412514
456,3679.0831623062727
457,3675.974337317417
458,3679.6418665991137
459,3673.658701655002
460,3682.5071369630487
461,3676.767526643858
462,3703.0971358988772
463,3688.5609638463393
464,3822.529493279201
465,3697.788081308704
466,3683.4842166617086
467,3710.883709946188
468,3681.0979908823674
469,3688.5529447697427
470,3689.3707415738854
471,3782.256688779335
472,3715.9645006817354
473,3713.390229103411
474,3739.9749460675266
475,3722.6173465657753
476,3748.280747124447
477,3703.722272936484
478,3728.365058654039
479,3698.466167435151
480,3718.023444474895
481,3748.087277148862
482,3698.1045034177832
483,3724.4341126728023
484,3726.7328985201802
485,3694.436974136086
486,3697.0112457144105
487,3764.2577333743307
488,3691.32814914723
489,3696.5842546485633
490,3704.0106358497933
491,3692.2171986473118
492,3797.394859516612
493,3698.444503675078
494,3699.692073065601
495,3804.8697339349014
496,3701.0209705479474
497,3701.0191264664086
498,3726.210341784167
499,3708.7210215490195
500,3711.238335143531
501,3751.50555197468
502,3741.339896907182
503,3710.1176819951615
504,3724.3745057174337
505,3718.4219256613133
506,3726.396222501219
507,3703.8532606341514
508,3836.984331728816
509,3717.162603812726
510,3753.4743703478625
511,3704.922011513516
512,3724.191636700464
513,3729.5647972310708
514,3700.7964270969246
515,3752.5589895436005
516,3711.1760356025147
517,3778.990475805573
518,3714.7826938703506
519,3710.989796554405
520,3695.062812275475
521,3703.7154763933763
522,3716.2580948640134
523,3714.929197381666
524,3709.5200942414094
525,3706.385977167379
526,3679.792218059529
527,3701.0039433810234
528,3744.4038318351686
529,3706.385977167379
530,3696.994616904067
531,3703.5317881038854
532,3721.2243897005646
533,3706.6406130927408
534,3745.990244498197
535,3696.994616904067
536,3703.624627530752
537,3698.9487351988164
538,3686.615008398477
539,3778.3077070858426
540,3693.9158147783887
541,3705.884633585425
542,3716.716570162128
543,3695.8421258608414
544,3728.7299787018264
545,3697.775454350138
546,3739.870982357938
