Iteración,Función de evaluación
1,4532.539017005187
2,4498.724115457498
3,4495.937299495397
4,4516.859422670515
5,4518.343413867255
6,4519.394363052896
7,4584.108512534909
8,4529.298288891645
9,4589.2185267404475
10,4649.706244675225
11,4495.8483643914005
12,4484.399236979891
13,4484.919005568321
14,4475.015079729572
15,4476.742144652726
16,4510.19206915297
17,4475.128050531078
18,4595.536006314658
19,4472.2966385540485
20,4481.644647455658
21,4509.765242650825
22,4422.917349652709
23,4384.584618621755
24,4386.436649737112
25,4416.8745649830125
26,4446.356887585915
27,4402.121661303268
28,4412.173193471215
29,4396.963894519024
30,4456.703411818371
31,4396.618881403258
32,4321.693136304641
33,4356.219185890941
34,4354.437421370669
35,4352.911676489877
36,4312.333736771814
37,4311.801073700626
38,4301.099109631643
39,4335.625159217945
40,4373.0937633147205
41,4301.099109631643
42,4309.464321841922
43,4312.609433799864
44,4312.194771249043
45,4323.5854433866625
46,4339.563428466186
47,4312.194771249043
48,4324.242874593711
49,4285.634953692883
50,4347.058726213334
51,4277.269741482604
52,4277.684404033425
53,4221.568272607392
54,4229.738157319822
55,4246.308891503042
56,4342.502939494709
57,4229.230346634324
58,4224.564202197127
59,4221.900121487018
60,4272.018564145695
61,4260.232852517972
62,4210.229938658934
63,4247.69854275571
64,4218.595150869212
65,4195.906917581414
66,4210.197334791401
67,4255.907323275301
68,4256.66091607113
69,4246.612379687719
70,4249.2764603978285
71,4253.942604835024
72,4165.57059258484
73,4173.925861440177
74,4203.903323615793
75,4166.078403270338
76,4181.901449385756
77,4193.949552730424
78,4188.5465727218825
79,4196.277198679417
80,4169.845878992466
81,4238.613346717742
82,4244.194994044872
83,4200.459524902244
84,4170.248993920184
85,4244.59810897259
86,4146.492813737582
87,4229.2283508050195
88,4040.3597163686245
89,4044.6380203929352
90,4088.0984644181317
91,4044.2349054652173
92,4080.346510708408
93,4110.3849416867915
94,4051.4360726451855
95,4140.675613655717
96,4041.080032438693
97,4072.2985726239294
98,4062.2470404559826
99,4150.619052706168
100,4120.796121857845
101,4106.807910263371
102,4070.6023093113195
103,4053.0247643679863
104,4057.9608785628957
105,4086.012345550374
106,3948.5414073658158
107,3946.236332173145
108,3949.053172226559
109,3945.900293343526
110,3972.460110899686
111,3952.9238959769905
112,3956.6805599443887
113,3958.2946540660373
114,3967.3296902744723
115,3960.139252074459
116,3986.230916937991
117,4042.874789141897
118,4013.604598372083
119,3952.8884076675595
120,3997.4492774749483
121,3953.224446497179
122,3949.429152776267
123,3951.278571220034
124,3946.4855006785046
125,3952.6546694467124
126,3953.9802399034093
127,3916.5430642035217
128,3921.6149305428858
129,3934.5497239554084
130,3986.039657135927
131,3916.2249930275634
132,3916.1799915635584
133,3932.750725746778
134,3931.2747278481825
135,3938.0380107292217
136,3909.1563889300937
137,3900.2556005311003
138,4012.2953225922647
139,3930.4737185848862
140,3898.406182087333
141,3896.7442782976423
142,3896.789279761648
143,3909.2383189059005
144,3900.2367180628853
145,3899.7289073773873
146,3926.597909275872
147,3871.0783929788713
148,3977.211490347829
149,3933.816817310162
150,3869.624401878389
151,3864.9440989099503
152,3897.6883839759794
153,3893.594613308466
154,3934.4023088745034
155,3881.023364799382
156,3901.2711878525292
157,3879.2962998762277
158,3869.7200405158496
159,3878.8024915304086
160,3940.2262640508598
161,3891.251530674662
162,3886.1796643352977
163,4006.863347269628
164,3889.634029238802
165,3918.2845436373173
166,3883.4276131238958
167,3927.988482931285
168,3879.980174822658
169,3871.6249059673205
170,3855.6450086998975
171,3870.0631599696308
172,3904.070126135005
173,3839.528745222608
174,3846.719183422622
175,3798.41635354534
176,3792.9756475297195
177,3803.380154080267
178,3799.9257891767625
179,3816.2583104807936
180,3819.8311710623525
181,3799.7178214105743
182,3799.773210789006
183,3849.1524996903454
184,3793.142837806874
185,3796.5972027103785
186,3816.502584595969
187,3927.650264648729
188,3873.0236026666994
189,3800.0446410116165
190,3794.5643352446773
191,3798.2999967512455
192,3866.05670845841
193,3801.289657667865
194,3810.8659170282426
195,3790.885151117317
196,3826.7033195453896
197,3798.4235012613044
198,3818.328883146895
199,3779.7442873507716
200,3784.537357892301
201,3792.9259035724863
202,3776.410573097812
203,3760.33130720838
204,3738.4593257701636
205,3768.67744382395
206,3740.857577878642
207,3753.6360948990095
208,3729.407106932117
209,3713.758254640694
210,3747.765220806068
211,3709.775395429084
212,3742.519680495113
213,3727.5313546421007
214,3731.155932328571
215,3754.336265236473
216,3754.336265236473
217,3743.77071653245
218,3792.5109324965224
219,3769.423129407808
220,3724.0692191212074
221,3693.328398484419
222,3701.683667339756
223,3692.597701817508
224,3762.0559117820612
225,3762.1834805218027
226,3696.3333633240763
227,3694.944220990847
228,3689.851696873203
229,3821.448580491966
230,3690.9219355988093
231,3698.341344812031
232,3698.567323855198
233,3696.3459183984405
234,3725.9955102190006
235,3701.7866244140614
236,3718.233621358727
237,3706.4739772235976
238,3720.7053335950186
239,3794.8459894737825
240,3691.509573321194
241,3736.489319351875
242,3709.6878902836297
243,3720.0923968341767
244,3716.9741842087974
245,3719.620786372096
246,3715.466343733088
247,3723.821612588425
248,3677.997739636312
249,3705.5726185033877
250,3704.1630051420116
251,3792.5350173921966
252,3733.8125969625717
253,3759.5563706799403
254,3736.9308095879514
255,3735.888330704498
256,3734.818091978892
257,3773.4026877750152
258,3750.4669442703153
259,3745.1741321853847
260,3857.9389143602702
261,3745.1187428069534
262,3756.926621995046
263,3754.0118913324513
264,3865.526698590533
265,3775.5566580528534
266,3750.599048573893
267,3723.024169706817
268,3757.550219293118
269,3724.5064214062368
270,3807.241958473675
271,3761.975025503013
272,3722.8923272845886
273,3756.899293449963
274,3715.7018890845748
275,3730.024910162095
276,3732.8495531425215
277,3733.5802498094326
278,3730.9161690993233
279,3745.503221034737
280,3775.5416520131207
281,3817.330329624848
282,3835.189385991845
283,3810.0677015994215
284,3773.303366161675
285,3858.2287072226804
286,3831.2256182494775
287,3776.5369934335667
288,3771.654516920355
289,3732.515164073548
290,3756.2713442561508
291,3774.3038416852755
292,3742.9295391984633
293,3727.7220935320183
294,3726.3152441625807
295,3774.618074039862
296,3732.074551947301
297,3740.56082527925
298,3852.600547340414
299,3786.4946700634778
300,3727.3484349141404
301,3709.400365309677
302,3708.2945792935407
303,3718.8142689924066
304,3714.7872854247266
305,3747.5315704907557
306,3717.9386724735846
307,3700.2002334893127
308,3708.075154058086
309,3719.8830332461785
310,3698.819539633786
311,3703.070313248648
312,3738.6485757842765
313,3796.952267845486
314,3729.037657687572
315,3709.0439173912437
316,3758.46727361251
317,3716.767609238249
318,3738.6485757842765
319,3718.4515356372713
320,3706.009977833799
321,3702.2743163272307
322,3702.6889788780527
323,3720.444938091069
324,3716.9203352494733
325,3702.744368256484
326,3762.3921022352083
327,3710.946132606953
328,3710.1507342671666
329,3803.7157779156682
330,3698.3017512220285
331,3700.9658319321384
332,3714.58605038868
333,3753.5088338090372
334,3714.360071345513
335,3718.0957328520817
336,3734.134849349826
337,3774.211864278115
338,3762.137921276527
339,3710.905294652068
340,3719.1909484803327
341,3721.4249843509333
342,3735.2293338557884
343,3706.4627726157205
344,3715.481640976563
345,3743.565122727434
346,3746.8290100705653
347,3736.665728769933
348,3788.763852368127
349,3743.1238686501356
350,3706.174437649389
351,3711.2463039887534
352,3710.5156073218423
353,3760.4310697280584
354,3704.0574674416403
355,3721.56421827785
356,3773.6623418760437
357,3768.7717921952226
358,3668.109146910132
359,3788.5171026937123
360,3673.4169075355494
361,3711.569590935328
362,3662.668440894511
363,3722.4079581938595
364,3675.65929756896
365,3670.1796905394713
366,3701.2530366906344
367,3647.2430500561322
368,3660.0215670764997
369,3694.016888179866
370,3661.410709409729
371,3665.4622730921205
372,3712.6698470094925
373,3663.3420140624235
374,3679.3063599900233
375,3722.989748041148
376,3664.6675845191203
377,3695.886124704357
378,3682.409067161112
379,3669.9753451445386
380,3674.4178671808854
381,3672.935615481465
382,3686.1020515376977
383,3684.255149497243
384,3682.8604736744774
385,3675.4541076637947
386,3678.6096200667594
387,3727.9889089680987
388,3672.6892730604914
389,3670.675552202365
390,3657.897035181997
391,3600.8683006928995
392,3721.296269683451
393,3611.092678450357
394,3603.53114685219
395,3560.0959262702663
396,3622.2959145982636
397,3555.096232553659
398,3610.8168773495263
399,3610.8168773495263
400,3579.4202717573794
401,3541.6273238576296
402,3526.873144330476
403,3526.8849527221873
404,3528.996343806695
405,3596.9797649993147
406,3528.000684832705
407,3525.337838673415
408,3572.997769105388
409,3612.3567797155815
410,3587.5378270014116
411,3556.5563788586514
412,3479.143457448663
413,3504.671764297325
414,3510.3619976339
415,3478.830506060144
416,3487.723654585642
417,3521.7189756890084
418,3532.565724537004
419,3489.205906285063
420,3509.676859949932
421,3499.0502141615148
422,3490.595048618292
423,3523.7670231719358
424,3517.464050516777
425,3523.339333684321
426,3492.715307647989
427,3546.170379015707
428,3485.278360463349
429,3520.97136061024
430,3570.0922732547615
431,3603.7617014852767
432,3476.385211937851
433,3483.8964615828118
434,3594.1850086583063
435,3530.3248987074658
436,3480.2658551546974
437,3592.305577215862
438,3487.779779358724
439,3483.1136349215276
440,3504.494171821015
441,3494.33510795261
442,3510.673209263098
443,3483.0582455430963
444,3494.279718574179
445,3486.7684689292187
446,3491.019242544081
447,3499.2210068945506
448,3560.6447794150013
449,3501.324958636461
450,3501.8576217076484
451,3506.470622861239
452,3521.2248023883926
453,3549.5742718710944
454,3547.8367275392184
455,3450.519636345717
456,3450.1049737948956
457,3448.335434086702
458,3484.028434233593
459,3418.4660450740284
460,3412.2917823302714
461,3445.0360673963005
462,3396.565137142561
463,3401.5648308591685
464,3447.75921208392
465,3416.1518827945824
466,3409.955977621059
467,3408.6403473371556
468,3400.454838896605
469,3419.937896820629
470,3450.573281555282
471,3400.5102282750368
472,3413.9791369710656
473,3401.240924941948
474,3397.6604560066853
475,3430.4831827284943
476,3421.984495210406
477,3415.2807419188857
478,3444.0888931313402
479,3398.334061242267
480,3359.980647742358
481,3360.1871384285078
482,3364.5345381128
483,3392.094112454371
484,3372.761655236013
485,3361.5401822049307
486,3356.09947618931
487,3341.6500591751005
488,3341.9839109885643
489,3401.7234282879126
490,3401.7234282879126
491,3333.7567938653515
492,3341.1937410499913
493,3340.5201358144095
494,3341.9584816606157
495,3473.011543598966
496,3346.751552202145
497,3374.2290045283626
498,3373.0376337063476
499,3376.6643722264043
500,3350.382158630259
501,3348.943812784053
502,3370.139185335804
503,3380.1623529692897
504,3398.691444464524
505,3381.7819719079725
506,3364.9829292817976
507,3377.1049335243097
508,3350.2594430679565
509,3413.657962266066
510,3344.1507422425234
511,3389.607636935068
512,3462.634083264451
513,3353.169610603366
514,3366.160467277815
515,3345.7326634187266
516,3351.9069261624836
517,3337.530899068257
518,3333.0883770319097
519,3392.9786017285724
520,3453.516346022461
521,3327.6984395165873
522,3340.2090784641077
523,3329.3656769218405
524,3382.820748289559
525,3329.6786283103597
526,3320.1978568160052
527,3313.16214238569
528,3311.798982733809
529,3342.1782049095264
530,3344.637141857729
531,3326.5531622609633
532,3423.8387047949736
533,3398.817923775976
534,3312.472587969391
535,3324.7898394082586
536,3315.7709710474155
537,3321.804550619773
538,3349.5383494572593
539,3331.2853221141277
540,3344.063839134495
541,3346.920832059369
542,3467.3287878429496
543,3346.316048249014
544,3374.4771689892705
545,3346.281223505018
546,3378.9229272528733
547,3336.8004520106633
548,3352.590298391314
549,3338.9552269236283
550,3339.628832159209
551,3346.6645465895244
552,3338.3032617025124
553,3448.591808778008
554,3361.9214867203955
555,3398.646272603873
556,3354.2831589699354
557,3458.7312306930635
558,3338.247872324081
559,3354.227769591504
560,3418.2370991901776
561,3333.900472639788
562,3351.2034573859682
563,3396.638896971079
564,3333.9029714456833
565,3403.361181410236
566,3358.227010649404
567,3362.293936257103
568,3332.288877324035
569,3334.6649758430626
570,3370.4831442711347
571,3343.257621054348
572,3344.871715175996
573,3346.2663909987614
574,3392.4607722235132
575,3352.4891698870497
576,3362.1869636153924
577,3386.3791926027884
578,3381.9593911456523
579,3351.7845216540127
580,3344.6522968771133
581,3354.879855315078
582,3359.4297319957172
583,3353.3961524233596
584,3438.6429667994676
585,3357.7435521076527
586,3365.9067913708805
587,3362.6610746661563
588,3471.879493445287
589,3369.31672503999
590,3360.0849610251
591,3352.001476600594
592,3346.295184240396
593,3371.781541744116
594,3343.9190857213684
595,3393.298374622708
596,3336.7407688341987
597,3331.878253533753
598,3337.8238986314545
599,3315.4937843322214
600,3322.184383931312
601,3375.649730228936
